4.10593e-05 AAM Malamala Airport, South Africa
4.10593e-05 QRA Rand Airport, South Africa
4.10593e-05 VTS Ventspils International Airport, Latvia
4.10593e-05 HIL Shilavo Airport, Ethiopia
4.10593e-05 SQO Storuman Airport, Sweden
4.10593e-05 TYF Torsby Airport, Sweden
4.10593e-05 HFS Hagfors Airport, Sweden
4.10593e-05 VRY Værøy Heliport, Norway
4.10593e-05 CNL Sindal Airport, Denmark
4.10593e-05 HLY Anglesey Airport, United Kingdom
4.10593e-05 PZE Penzance Heliport, United Kingdom
4.10593e-05 LWK Lerwick / Tingwall Airport, United Kingdom
4.10593e-05 FIE Fair Isle Airport, United Kingdom
4.10593e-05 NQT Nottingham Airport, United Kingdom
4.10593e-05 SJY Seinäjoki Airport, Finland
4.10593e-05 HGL Helgoland-Düne Airport, Germany
4.10593e-05 HEI Heide-Büsum Airport, Germany
4.10593e-05 ZWL Wollaston Lake Airport, Canada
4.10593e-05 ZTM Shamattawa Airport, Canada
4.10593e-05 ZJN Swan River Airport, Canada
4.10593e-05 ZGI Gods River Airport, Canada
4.10593e-05 ZFD Fond-Du-Lac Airport, Canada
4.10593e-05 ILF Ilford Airport, Canada
4.10593e-05 ZAC York Landing Airport, Canada
4.10593e-05 YST St. Theresa Point Airport, Canada
4.10593e-05 YSF Stony Rapids Airport, Canada
4.10593e-05 YQN Nakina Airport, Canada
4.10593e-05 YOH Oxford House Airport, Canada
4.10593e-05 YNL Points North Landing Airport, Canada
4.10593e-05 YNE Norway House Airport, Canada
4.10593e-05 YIV Island Lake Airport, Canada
4.10593e-05 YHC Vancouver Harbour Water Airport, Canada
4.10593e-05 YGO Gods Lake Narrows Airport, Canada
4.10593e-05 YGB Texada Gillies Bay Airport, Canada
4.10593e-05 YRF Cartwright Airport, Canada
4.10593e-05 YBE Uranium City Airport, Canada
4.10593e-05 YCK Colville Lake Airport, Canada
4.10593e-05 YWS Whistler/Green Lake Water Aerodrome, Canada
4.10593e-05 PND Punta Gorda Airport, Belize
4.10593e-05 VPN Vopnafjörður Airport, Iceland
4.10593e-05 THO Thorshofn Airport, Iceland
4.10593e-05 GRY Grímsey Airport, Iceland
4.10593e-05 JGO Qeqertarsuaq Heliport, Greenland
4.10593e-05 KMA Kerema Airport, Papua New Guinea
4.10593e-05 KRI Kikori Airport, Papua New Guinea
4.10593e-05 CMU Chimbu Airport, Papua New Guinea
4.10593e-05 MNY Mono Airport, Solomon Islands
4.10593e-05 GZO Nusatupe Airport, Solomon Islands
4.10593e-05 MBU Babanakira Airport, Solomon Islands
4.10593e-05 KXK Komsomolsk-on-Amur Airport, Russia
4.10593e-05 OYG Moyo Airport, Uganda
4.10593e-05 CNN Chulman, Russia
4.10593e-05 UNI Union Island International Airport, Saint Vincent and the Grenadines
4.10593e-05 BQU J F Mitchell Airport, Saint Vincent and the Grenadines
4.10593e-05 BBR Baillif Airport, Guadeloupe
4.10593e-05 DSD La Désirade Airport, Guadeloupe
4.10593e-05 MDO El Jaguel / Punta del Este Airport, Uruguay
4.10593e-05 LHC Caballococha Airport, Peru
4.10593e-05 SRJ Capitán Av. German Quiroga G. Airport, Bolivia
4.10593e-05 GLJ La Jagua Airport, Colombia
4.10593e-05 CRC Santa Ana Airport, Colombia
4.10593e-05 PSY Stanley Airport, Falkland Islands
4.10593e-05 SOD Sorocaba Airport, Brazil
4.10593e-05 ESR Ricardo García Posada Airport, Chile
4.10593e-05 NEC Necochea Airport, Argentina
4.10593e-05 ING Lago Argentino Airport, Argentina
4.10593e-05 SFE San Fernando Airport, Philippines
4.10593e-05 TDG Tandag Airport, Philippines
4.10593e-05 SFS Subic Bay International Airport, Philippines
4.10593e-05 OHO Okhotsk Airport, Russia
4.10593e-05 UJE Ujae Atoll Airport, Marshall Islands
4.10593e-05 MPW Mariupol International Airport, Ukraine
4.10593e-05 RWN Rivne International Airport, Ukraine
4.10593e-05 AMV Amderma Airport, Russia
4.10593e-05 MVQ Mogilev Airport, Belarus
4.10593e-05 EIE Yeniseysk Airport, Russia
4.10593e-05 KYZ Kyzyl Airport, Russia
4.10593e-05 HTG Khatanga Airport, Russia
4.10593e-05 NAL Nalchik Airport, Russia
4.10593e-05 WKK Aleknagik Airport, United States
4.10593e-05 BKX Brookings Regional Airport, United States
4.10593e-05 BLF Mercer County Airport, United States
4.10593e-05 IFP Laughlin-Bullhead Intl, United States
4.10593e-05 LPS Lopez Island Airport, United States
4.10593e-05 NYA Nyagan Airport, Russia
4.10593e-05 RAT Raduzhny Airport, Russia
4.10593e-05 NFG Nefteyugansk Airport, Russia
4.10593e-05 KRO Kurgan Airport, Russia
4.10593e-05 RYB Staroselye Airport, Russia
4.10593e-05 URS Kursk East Airport, Russia
4.10593e-05 LPK Lipetsk Airport, Russia
4.10593e-05 JOK Yoshkar-Ola Airport, Russia
4.10593e-05 BWO Balakovo Airport, Russia
4.10593e-05 KCT Koggala Airport, Sri Lanka
4.10593e-05 WRZ Wirawila Airport, Sri Lanka
4.10593e-05 BBM Battambang Airport, Cambodia
4.10593e-05 TEZ Tezpur Airport, India
4.10593e-05 BZL Barisal Airport, Bangladesh
4.10593e-05 OUI Ban Huoeisay Airport, Laos
4.10593e-05 KON Kontum Airport, Vietnam
4.10593e-05 MEY Meghauli Airport, Nepal
4.10593e-05 LIW Loikaw Airport, Burma
4.10593e-05 MNU Mawlamyine Airport, Burma
4.10593e-05 BSX Pathein Airport, Burma
4.10593e-05 PKK Pakhokku Airport, Burma
4.10593e-05 SWQ Sumbawa Besar Airport, Indonesia
4.10593e-05 BUI Bokondini Airport, Indonesia
4.10593e-05 SEH Senggeh Airport, Indonesia
4.10593e-05 TJS Tanjung Harapan Airport, Indonesia
4.10593e-05 TJG Warukin Airport, Indonesia
4.10593e-05 SMQ Sampit(Hasan) Airport, Indonesia
4.10593e-05 ARD Mali Airport, Indonesia
4.10593e-05 BLG Belaga Airport, Malaysia
4.10593e-05 TMG Tomanggong Airport, Malaysia
4.10593e-05 HLP Halim Perdanakusuma International Airport, Indonesia
4.10593e-05 SQG Susilo Airport, Indonesia
4.10593e-05 PDO Pendopo Airport, Indonesia
4.10593e-05 LBW Long Bawan Airport, Indonesia
4.10593e-05 NNX Nunukan Airport, Indonesia
4.10593e-05 GYL Argyle Airport, Australia
4.10593e-05 BDD Badu Island Airport, Australia
4.10593e-05 BRK Bourke Airport, Australia
4.10593e-05 GIC Boigu Airport, Australia
4.10593e-05 OKY Oakey Airport, Australia
4.10593e-05 BLT Blackwater Airport, Australia
4.10593e-05 CVQ Carnarvon Airport, Australia
4.10593e-05 CNC Coconut Island Airport, Australia
4.10593e-05 CTN Cooktown Airport, Australia
4.10593e-05 CNB Coonamble Airport, Australia
4.10593e-05 NLF Darnley Island Airport, Australia
4.10593e-05 HOK Hooker Creek Airport, Australia
4.10593e-05 KAX Kalbarri Airport, Australia
4.10593e-05 KFG Kalkgurung Airport, Australia
4.10593e-05 KRB Karumba Airport, Australia
4.10593e-05 KUG Kubin Airport, Australia
4.10593e-05 LNO Leonora Airport, Australia
4.10593e-05 LEL Lake Evella Airport, Australia
4.10593e-05 LHG Lightning Ridge Airport, Australia
4.10593e-05 LER Leinster Airport, Australia
4.10593e-05 LVO Laverton Airport, Australia
4.10593e-05 UBB Mabuiag Island Airport, Australia
4.10593e-05 MKR Meekatharra Airport, Australia
4.10593e-05 MMG Mount Magnet Airport, Australia
4.10593e-05 MYI Murray Island Airport, Australia
4.10593e-05 MBH Maryborough Airport, Australia
4.10593e-05 PMK Palm Island Airport, Australia
4.10593e-05 RAM Ramingining Airport, Australia
4.10593e-05 MJK Shark Bay Airport, Australia
4.10593e-05 SBR Saibai Island Airport, Australia
4.10593e-05 SRN Strahan Airport, Australia
4.10593e-05 TCA Tennant Creek Airport, Australia
4.10593e-05 VCD Victoria River Downs Airport, Australia
4.10593e-05 SYU Warraber Island Airport, Australia
4.10593e-05 WUN Wiluna Airport, Australia
4.10593e-05 WOL Wollongong Airport, Australia
4.10593e-05 OKR Yorke Island Airport, Australia
4.10593e-05 XMY Yam Island Airport, Australia
4.10593e-05 AKA Ankang Airport, China
4.10593e-05 HZG Hanzhong Airport, China
4.10593e-05 AVK Arvaikheer Airport, Mongolia
4.10593e-05 IQM Qiemo Airport, China
4.10593e-05 WME Mount Keith, Australia
4.10593e-05 LRV Gran Roque Airport, Venezuela
4.10593e-05 IOR Inishmore Airport, Ireland
4.10593e-05 NNR Connemara Regional Airport, Ireland
4.10593e-05 GTI Guettin MecklenburgVorpommern Germany, Germany
4.10593e-05 NBB Berezovo, Russia
4.10593e-05 ORH Worcester Regional Airport, United States
4.10593e-05 ZVE New Haven Rail Station, United States
4.10593e-05 XOZ Doha Free Zone Airport, Qatar
4.10593e-05 PWT Bremerton National, United States
4.10593e-05 SPW Spencer Muni, United States
4.10593e-05 JEF Jefferson City Memorial Airport, United States
4.10593e-05 UNT Unst Airport, United Kingdom
4.10593e-05 %u0 Magas, Russia
4.10593e-05 SUI Sukhumi Dranda, Georgia
4.10593e-05 TBW Tambow, Russia
4.10593e-05 OBN Oban Airport, United Kingdom
4.10593e-05 CVF Courchevel Airport, France
4.10593e-05 FUL Fullerton Municipal Airport, United States
4.10593e-05 FWM Fort William Heliport, United Kingdom
4.10593e-05 JPU La Defense Heliport, France
4.10593e-05 RRA Ronda Airport, Spain
4.10593e-05 PME Portsmouth Airport, United Kingdom
4.10593e-05 DAQ Daqing Saertu Airport, China
4.10593e-05 QNC Neuchatel Airport, Switzerland
4.10593e-05 ZJI Locarno Airport, Switzerland
4.10593e-05 1OH Fortman Airport, United States
4.10593e-05 BN1 Bellona, Solomon Islands
4.10593e-05 RIN Ringi Cove Airport, Solomon Islands
4.10593e-05 ARE Antonio Juarbe Pol Airport, Puerto Rico
4.10593e-05 AGE Wangerooge Airport, Germany
4.10593e-05 OSH Wittman Regional Airport, United States
4.10593e-05 TNL Ternopol, Ukraine
4.10593e-05 CEJ Chernigov, Ukraine
4.10593e-05 UKC Lutsk, Ukraine
4.10593e-05 BEH Southwest Michigan Regional Airport, United States
4.10593e-05 UES Waukesha County Airport, United States
4.10593e-05 NOA Nowra Airport, Australia
4.10593e-05 KTR Tindal Airport, Australia
4.10593e-05 10C Galt Field Airport, United States
4.10593e-05 X01 Everglades Airpark, United States
4.10593e-05 MRQ Marinduque Airport, Philippines
4.10593e-05 HDM Hamadan Airport, Iran
4.10593e-05 LSS Terre-de-Haut Airport, Guadeloupe
4.10593e-05 YEI Yenisehir Airport, Turkey
4.10593e-05 CKZ Canakkale Airport, Turkey
4.10593e-05 BHG Brus Laguna Airport, Honduras
4.10593e-05 TOG Togiak Airport, United States
4.10593e-05 KNW New Stuyahok Airport, United States
4.10593e-05 SLV Shimla Airport, India
4.10593e-05 TBH Romblon Airport, Philippines
4.10593e-05 KPC Port Clarence Coast Guard Station, United States
4.10593e-05 OMC Ormoc Airport, Philippines
4.10593e-05 ELA Naypyidaw, Burma
4.10593e-05 ZXB Jan Mayensfield, Norway
4.10593e-05 HHA Huanghua Intl, China
4.10593e-05 OXR Oxnard - Ventura County, United States
4.10593e-05 KNC Jinggangshan, China
4.10593e-05 ZBP Penn Station, United States
4.10593e-05 ZYP Penn Station, United States
4.10593e-05 NIU Niau, French Polynesia
4.10593e-05 SCH Stratton ANGB - Schenectady County Airpor, United States
4.10593e-05 LGO Langeoog Airport, Germany
4.10593e-05 FNE Fane Airport, Papua New Guinea
4.10593e-05 ITK Itokama Airport, Papua New Guinea
4.10593e-05 ONB Ononge Airport, Papua New Guinea
4.10593e-05 TPI Tapini Airport, Papua New Guinea
4.10593e-05 AGL Wanigela Airport, Papua New Guinea
4.10593e-05 WTP Woitape Airport, Papua New Guinea
4.10593e-05 AWB Awaba Airport, Papua New Guinea
4.10593e-05 TFM Telefomin Airport, Papua New Guinea
4.10593e-05 NLP Nelspruit Airport, South Africa
4.10593e-05 CKC Cherkassy, Ukraine
4.10593e-05 UST St. Augustine Airport, United States
4.10593e-05 NLV Mykolaiv International Airport, Ukraine
4.10593e-05 RHP Ramechhap, Nepal
4.10593e-05 ISM Kissimmee Gateway Airport, United States
4.10593e-05 LCQ Lake City Municipal Airport, United States
4.10593e-05 LGU Logan-Cache, United States
4.10593e-05 BMC Brigham City, United States
4.10593e-05 MLD Malad City, United States
4.10593e-05 GSS Sabi Sabi Airport, South Africa
4.10593e-05 ZFV Philadelphia 30th St Station, United States
4.10593e-05 BWD KBWD, United States
4.10593e-05 LXY Mexia - Limestone County Airport, United States
4.10593e-05 ERV Kerrville Municipal Airport, United States
4.10593e-05 GED Sussex Co, United States
4.10593e-05 ZSW Seal Cove Seaplane Base, Canada
4.10593e-05 GBN Great Bend Municipal, United States
4.10593e-05 SUS Spirit Of St Louis, United States
4.10593e-05 LYU Ely Municipal, United States
4.10593e-05 EGV Eagle River, United States
4.10593e-05 ARV Lakeland, United States
4.10593e-05 IKV Ankeny Regl Airport, United States
4.10593e-05 YBV Berens River, Canada
4.10593e-05 NGP Corpus Christi NAS, United States
4.10593e-05 YPI Seaplane Base, Canada
4.10593e-05 AVX Avalon, United States
4.10593e-05 MHV Mojave, United States
4.10593e-05 ZIN Air Base, Switzerland
4.10593e-05 INQ Inisheer, Ireland
4.10593e-05 SWT Strezhevoy, Russia
4.10593e-05 HUT Hutchinson Municipal Airport, United States
4.10593e-05 BPM Bagram AFB, Afghanistan
4.10593e-05 EGA Eagle County Airport, United States
4.10593e-05 STJ Rosecrans Mem, United States
4.10593e-05 ZRT Hartford Union Station, United States
4.10593e-05 ZTF Stamford Amtrak Station, United States
4.10593e-05 ZRP Newark Penn Station, United States
4.10593e-05 NDZ Cuxhaven Airport, Germany
4.10593e-05 VOK Volk Fld, United States
4.10593e-05 BFT BFT County Airport, United States
4.10593e-05 UAB Adana-Incirlik Airbase, Turkey
4.10593e-05 SIA Xi\\'An Xiguan, China
4.10593e-05 TOA Zamperini Field Airport, United States
4.10593e-05 JGC Grand Canyon Heliport, United States
4.10593e-05 WFK Northern Aroostook Regional Airport, United States
4.10593e-05 SME Lake Cumberland Regional Airport, United States
4.10593e-05 MTH Florida Keys Marathon Airport, United States
4.10593e-05 ELY Ely Airport, United States
4.10593e-05 SRR Sierra Blanca Regional Airport, United States
4.10593e-05 MYL McCall Municipal Airport, United States
4.10593e-05 SMN Lemhi County Airport, United States
4.10593e-05 OTS Anacortes Airport, United States
4.10593e-05 AST Astoria Regional Airport, United States
4.10593e-05 ONP Newport Municipal Airport, United States
4.10593e-05 UUK Ugnu-Kuparuk Airport, United States
4.10593e-05 KEK Ekwok Airport, United States
4.10593e-05 KGK Koliganek Airport, United States
4.10593e-05 KMO Manokotak Airport, United States
4.10593e-05 TWA Twin Hills Airport, United States
4.10593e-05 EAA Eagle Airport, United States
4.10593e-05 LIV Livingood Airport, United States
4.10593e-05 WBQ Beaver Airport, United States
4.10593e-05 KBC Birch Creek Airport, United States
4.10593e-05 CYR Laguna de Los Patos International Airport, Uruguay
4.10593e-05 AYK Arkalyk Airport, Kazakhstan
4.10593e-05 CYM Chatham Seaplane Base, United States
4.10593e-05 FNR Funter Bay Seaplane Base, United States
4.10593e-05 AFE Kake Airport, United States
4.10593e-05 WHD Hyder Seaplane Base, United States
4.10593e-05 KCL Chignik Lagoon Airport, United States
4.10593e-05 KBW Chignik Bay Seaplane Base, United States
4.10593e-05 ALZ Alitak Seaplane Base, United States
4.10593e-05 KMY Moser Bay Seaplane Base, United States
4.10593e-05 KOY Olga Bay Seaplane Base, United States
4.10593e-05 KPR Port Williams Seaplane Base, United States
4.10593e-05 SYB Seal Bay Seaplane Base, United States
4.10593e-05 WSJ San Juan - Uganik Seaplane Base, United States
4.10593e-05 KWP West Point Village Seaplane Base, United States
4.10593e-05 CIL Council Airport, United States
4.10593e-05 ICY Icy Bay Airport, United States
4.10593e-05 CYT Yakataga Airport, United States
4.10593e-05 NNL Nondalton Airport, United States
4.10593e-05 PDB Pedro Bay Airport, United States
4.10593e-05 APZ ZAPALA, Argentina
4.10593e-05 RDS Rincon de los Sauces, Argentina
4.10593e-05 OLN Colonia Sarmiento, Argentina
4.10593e-05 RYO Rio Turbio, Argentina
4.10593e-05 PNT Puerto Natales, Chile
4.10593e-05 CVI Caleta Olivia, Argentina
4.10593e-05 SGV Sierra Grande, Argentina
4.10593e-05 IGB Ingeniero Jacobacci, Argentina
4.10593e-05 ELX El Chalten, Argentina
4.10593e-05 NCN Chenega Bay Airport, United States
4.10593e-05 CZN Chisana Airport, United States
4.10593e-05 6K8 Tok Junction Airport, United States
4.10593e-05 AQC Klawock Seaplane Base, United States
4.10593e-05 MHM Minchumina Airport, United States
4.10593e-05 TEK Tatitlek Airport, United States
4.10593e-05 WFB Ketchikan harbor Seaplane Base, United States
4.10593e-05 YXK Rimouski Airport, Canada
4.10593e-05 XTL Tadoule Lake Airport, Canada
4.10593e-05 XLB Lac Brochet Airport, Canada
4.10593e-05 XSI South Indian Lake Airport, Canada
4.10593e-05 YBT Brochet Airport, Canada
4.10593e-05 ZGR Little Grand Rapids Airport, Canada
4.10593e-05 YCR Cross Lake - Charlie Sinclair Memorial Airport, Canada
4.10593e-05 YRS Red Sucker Lake Airport, Canada
4.10593e-05 YBY Bonnyville Airport, Canada
4.10593e-05 XQU Qualicum Beach Airport, Canada
4.10593e-05 YJM Fort St. James - Perison Airport, Canada
4.10593e-05 YDT Boundary Bay Airport, Canada
4.10593e-05 YHS Sechelt Aerodrome, Canada
4.10593e-05 PVP Palo Verde Airport, Mexico
4.10593e-05 ZYR Brussels Gare du Midi, Belgium
4.10593e-05 BGK Big Creek Airport, Belize
4.10593e-05 PLJ Placencia Airport, Belize
4.10593e-05 SJX Sartaneja Airport, Belize
4.10593e-05 RNI Corn Island Airport, Nicaragua
4.10593e-05 BZA Bonanza Airport, Nicaragua
4.10593e-05 RFS Rosita Airport, Nicaragua
4.10593e-05 SIU Siuna Airport, Nicaragua
4.10593e-05 WSP Waspam Airport, Nicaragua
4.10593e-05 RIK Carrillo Airport, Costa Rica
4.10593e-05 FUS Fussen, Germany
4.10593e-05 COZ Constanza Airport, Dominican Republic
4.10593e-05 NEG Negril Aerodrome, Jamaica
4.10593e-05 EBO Bochum Railway, Germany
4.10593e-05 KFB Fliegerhost , Germany
4.10593e-05 ZMU Munich Railway, Germany
4.10593e-05 ZAQ Nuernberg Railway, Germany
4.10593e-05 RVR Jose Aponte de la Torre Airport, Puerto Rico
4.10593e-05 RLO Aeropuerto Internacional Valle del Conlara, Argentina
4.10593e-05 ARR Alto Rio Senguer Airport, Argentina
4.10593e-05 JSM Jose de San Martin Airport, Argentina
4.10593e-05 ZAU Augsburg Railway, Germany
4.10593e-05 ZMA Mannheim Railway, Germany
4.10593e-05 ZES Essen Railway, Germany
4.10593e-05 ABF Abaiang Atoll Airport, Kiribati
4.10593e-05 CPS St. Louis Downtown Airport, United States
4.10593e-05 ABN Albina Airstrip, Suriname
4.10593e-05 BTO Botopassi Airstrip, Suriname
4.10593e-05 DOE Djoemoe Airstrip, Suriname
4.10593e-05 DRJ Drietabbetje Airstrip, Suriname
4.10593e-05 ICK Majoor Henry Fernandes Airport, Suriname
4.10593e-05 OEM Vincent Fayks Airport, Suriname
4.10593e-05 SMZ Stoelmans Eiland Airstrip, Suriname
4.10593e-05 TOT Totness Airstrip, Suriname
4.10593e-05 AGI Wageningen Airstrip, Suriname
4.10593e-05 KIA Kaieteur International Airport, Guyana
4.10593e-05 CSC Codela Airport, Costa Rica
4.10593e-05 ORJ Orinduik Airport, Guyana
4.10593e-05 NAI Annai Airport, Guyana
4.10593e-05 IMB Imbaimadai Airport, Guyana
4.10593e-05 KAR Kamarang Airport, Guyana
4.10593e-05 USI Mabaruma Airport, Guyana
4.10593e-05 MHA Mahdia Airport, Guyana
4.10593e-05 PJC Dr. Augusto Roberto Fuster International Airport, Paraguay
4.10593e-05 ACD Alcides Fernandez Airport, Colombia
4.10593e-05 EBG El Bagre Airport, Colombia
4.10593e-05 CAQ Juan H. White, Colombia
4.10593e-05 COG Mandinga Airport, Colombia
4.10593e-05 TLU Golfo de Morrosquillo Airport, Colombia
4.10593e-05 SFK Soure Airport, Brazil
4.10593e-05 STZ Confresa Airport, Brazil
4.10593e-05 NVP Novo Aripuana Airport, Brazil
4.10593e-05 LVR Bom Futuro Airport, Brazil
4.10593e-05 FRC Franca Airport, Brazil
4.10593e-05 LBR Labrea Airport, Brazil
4.10593e-05 ZXE Edinburgh Waverly Station, United Kingdom
4.10593e-05 DMT Diamantino Airport, Brazil
4.10593e-05 QDJ Tsletsi Airport, Algeria
4.10593e-05 LBZ Lucapa Airport, Angola
4.10593e-05 KNP Kapanda Airport, Angola
4.10593e-05 AMC Am Timan Airport, Chad
4.10593e-05 GSQ Sharq Al-Owainat Airport, Egypt
4.10593e-05 MRB Eastern WV Regional Airport, United States
4.10593e-05 AWA Awasa Airport, Ethiopia
4.10593e-05 MKS Mekane Salam Airport, Ethiopia
4.10593e-05 DBM Debre Marqos, Ethiopia
4.10593e-05 DBT Debre Tabor Airport, Ethiopia
4.10593e-05 QHR Harar Meda Airport, Ethiopia
4.10593e-05 GOB Robe Airport, Ethiopia
4.10593e-05 MYB Mayumba Airport, Gabon
4.10593e-05 RBX Rumbek Airport, Sudan
4.10593e-05 CPA Cape Palmas Airport, Liberia
4.10593e-05 AMY Ambatomainty Airport, Madagascar
4.10593e-05 UKY Kyoto, Japan
4.10593e-05 BZB Bazaruto Island Airport, Mozambique
4.10593e-05 BCW Benguera Island Airport, Mozambique
4.10593e-05 IBL Indigo Bay Lodge Airport, Mozambique
4.10593e-05 MAX Ouro Sogui Airport, Senegal
4.10593e-05 BDI Bird Island Airport, Seychelles
4.10593e-05 WHF Wadi Halfa Airport, Sudan
4.10593e-05 PAF Pakuba Airport, Uganda
4.10593e-05 HUZ Huizhou, China
4.10593e-05 WPR Aeropuerto Capitan Fuentes Martinez, Chile
4.10593e-05 YMY Central Railway Station, Canada
4.10593e-05 YBZ Union Station, Canada
4.10593e-05 BIU Bildudalur Airport, Iceland
4.10593e-05 GJR Gjogur Airport, Iceland
4.10593e-05 SAK Saudarkrokur, Iceland
4.10593e-05 IIA Inishmaan Aerodrome, Ireland
4.10593e-05 TDK Taldykorgan Airport, Kazakhstan
4.10593e-05 XDB Lille, France
4.10593e-05 VGD Vologda Airport, Russia
4.10593e-05 HSK Huesca-Pirineos Airport, Spain
4.10593e-05 CQM Ciudad Real Central Airport, Spain
4.10593e-05 QYI Hilversum Railway Station, Netherlands
4.10593e-05 CSA Colonsay Airport, United Kingdom
4.10593e-05 COL Coll Airport, United Kingdom
4.10593e-05 RKH Rock Hill York Co Bryant Airport, United States
4.10593e-05 AGC Allegheny County Airport, United States
4.10593e-05 NZC Cecil Field, United States
4.10593e-05 FTY Fulton County Airport Brown Field, United States
4.10593e-05 TSO Tresco Heliport, United Kingdom
4.10593e-05 TII Tarin Kowt Airport, Afghanistan
4.10593e-05 ZAJ Zaranj Airport, Afghanistan
4.10593e-05 CCN Chaghcharan Airport, Afghanistan
4.10593e-05 XZM Macau Ferry Pier, Macau
4.10593e-05 60J Ocean Isle Beach Airport, United States
4.10593e-05 OSU Ohio State University Airport, United States
4.10593e-05 RSI Rio Sidra, Panama
4.10593e-05 ADS Addison, United States
4.10593e-05 DTS Destin, United States
4.10593e-05 RBN Fort Jefferson, United States
4.10593e-05 KHE Chernobayevka Airport, Ukraine
4.10593e-05 SZS Ryans Creek Aerodrome, New Zealand
4.10593e-05 YQI Yarmouth Airport, Canada
4.10593e-05 ISO Kinston Regional Jetport, United States
4.10593e-05 FFA First Flight Airport, United States
4.10593e-05 PLL Ponta Pelada Airport, Brazil
4.10593e-05 LTU Latur Airport, India
4.10593e-05 MWK Matak Airport, Indonesia
4.10593e-05 QFZ Mainz Finthen, Germany
4.10593e-05 QMZ Mainz, Germany
4.10593e-05 GWW Berlin Gatow, Germany
4.10593e-05 ZPQ Rheine Bentlage, Germany
4.10593e-05 OSB Mosul International Airport, Iraq
4.10593e-05 TJH Tajima Airport, Japan
4.10593e-05 AXJ Amakusa Airfield, Japan
4.10593e-05 KKX Kikai Airport, Japan
4.10593e-05 AGJ Aguni Airport, Japan
4.10593e-05 HAE Haeju Airport, North Korea
4.10593e-05 LAC Layang Layang Airport, Malaysia
4.10593e-05 UGA Bulgan Airport, Mongolia
4.10593e-05 BPR Borongan Airport, Philippines
4.10593e-05 LBX Lubang Community Airport, Philippines
4.10593e-05 BJT Bentota Airport, Sri Lanka
4.10593e-05 DIW Dickwella Airport, Sri Lanka
4.10593e-05 CMJ Cimei Airport, Taiwan
4.10593e-05 TAZ Dasoguz Airport, Turkmenistan
4.10593e-05 BWB Barrow Island Airport, Australia
4.10593e-05 MWB Morawa Airport, Australia
4.10593e-05 EXM Exmouth Airport, Australia
4.10593e-05 DRB Derby Airport, Australia
4.10593e-05 WGE Walgett Airport, Australia
4.10593e-05 BRT Bathurst Island Airport, Australia
4.10593e-05 DKI Dunk Island Airport, Australia
4.10593e-05 LZR Lizard Island Airport, Australia
4.10593e-05 HCQ Halls Creek Airport, Australia
4.10593e-05 FIZ Fitzroy Crossing Airport, Australia
4.10593e-05 SBS Steamboat Springs Airport-Bob Adams Field, United States
4.10593e-05 DTA Delta Municipal Airport, United States
4.10593e-05 RIF Richfield Minicipal Airport, United States
4.10593e-05 PUC Carbon County Regional-Buck Davis Field, United States
4.10593e-05 BXS Borrego Valley Airport, United States
4.10593e-05 HII Lake Havasu City Airport, United States
4.10593e-05 INW Winslow-Lindbergh Regional Airport, United States
4.10593e-05 DGL Douglas Municipal Airport, United States
4.10593e-05 MZK Marakei Airport, Kiribati
4.10593e-05 AEA Abemama Atoll Airport, Kiribati
4.10593e-05 AAK Aranuka Airport, Kiribati
4.10593e-05 KUC Kuria Airport, Kiribati
4.10593e-05 AIS Arorae Island Airport, Kiribati
4.10593e-05 TMN Tamana Airport, Kiribati
4.10593e-05 BEZ Beru Island Airport, Kiribati
4.10593e-05 NIG Nikunau Airport, Kiribati
4.10593e-05 BBG Butaritari Atoll Airport, Kiribati
4.10593e-05 MTK Makin Airport, Kiribati
4.10593e-05 MNK Maiana Airport, Kiribati
4.10593e-05 NON Nonouti Airport, Kiribati
4.10593e-05 TSU Tabiteuea South Airport, Kiribati
4.10593e-05 BOT Bosset Airport, Papua New Guinea
4.10593e-05 IMI Ine Airport, Marshall Islands
4.10593e-05 TIC Tinak Airport, Marshall Islands
4.10593e-05 EAL Elenak Airport, Marshall Islands
4.10593e-05 LML Lae Airport, Marshall Islands
4.10593e-05 AIC Airok Airport, Marshall Islands
4.10593e-05 EJT Enejit Airport, Marshall Islands
4.10593e-05 WTZ Whitianga Airport, New Zealand
4.10593e-05 KTF Takaka Aerodrome, New Zealand
4.10593e-05 C23 Peleliu Airfield, Palau
4.10593e-05 AAU Asau Airport, Samoa
4.10593e-05 XYA Yandina Airport, Solomon Islands
4.10593e-05 BPF Batuna Airport, Solomon Islands
4.10593e-05 BOW Bartow Municipal Airport, United States
4.10593e-05 KMW Sokerkino, Russia
4.10593e-05 FTI Fitiuta Airport, American Samoa
4.10593e-05 OFU Ofu Airport, American Samoa
4.10593e-05 LVK Livermore Municipal, United States
4.10593e-05 MPI MariposaYosemite, United States
4.10593e-05 GFY Grootfontein, Namibia
4.10593e-05 BPU Beppu Airport, Japan
4.10593e-05 HRN Heron Island, Australia
4.10593e-05 LYT Lady Elliot Island, Australia
4.10593e-05 ORS Orpheus Island, Australia
4.10593e-05 QQP Paddington Station, United Kingdom
4.10593e-05 TRM Jacqueline Cochran Regional Airport, United States
4.10593e-05 SMO Santa Monica Municipal Airport, United States
4.10593e-05 UDD Bermuda Dunes Airport, United States
